id_produto,nome_produto,categoria,preco
6372,Impressora 592,Informática,369.45
6373,Mouse 203,Informática,865.89
6374,Monitor 401,Informática,713.78
6375,Desktop 813,Eletrônicos,182.0
6376,Processador 631,Informática,369.67
6377,Impressora 857,Informática,855.87
6378,Placa de Vídeo 376,Eletrônicos,764.74
6379,Teclado 799,Eletrônicos,633.38
6380,Impressora 105,Eletrônicos,732.43
6381,Monitor 527,Informática,344.33
6382,Placa de Vídeo 198,Informática,226.88
6383,Roteador 861,Informática,551.68
6384,Notebook 349,Eletrônicos,200.14
6385,Notebook 239,Informática,352.9
6386,Monitor 549,Informática,842.21
6387,Monitor 577,Eletrônicos,937.22
6388,Notebook 889,Informática,780.42
6389,Monitor 308,Eletrônicos,371.92
6390,Mouse 901,Informática,63.42
6391,Notebook 416,Eletrônicos,575.24
6392,Impressora 150,Eletrônicos,561.48
6393,Placa de Vídeo 257,Informática,805.1
6394,Placa de Vídeo 393,Informática,415.63
6395,Processador 534,Eletrônicos,435.13
6396,Impressora 738,Informática,518.69
6397,Impressora 907,Informática,682.96
6398,Notebook 876,Eletrônicos,587.2
6399,Processador 921,Informática,413.87
6400,Roteador 136,Informática,132.31
6401,Desktop 811,Eletrônicos,532.55
6402,Monitor 161,Informática,302.74
6403,Monitor 761,Informática,239.85
6404,SSD 459,Informática,519.76
6405,Roteador 161,Informática,271.93
6406,Roteador 137,Informática,947.78
6407,Impressora 391,Informática,918.52
6408,Mouse 131,Eletrônicos,693.27
6409,Monitor 810,Informática,336.49
6410,Processador 740,Eletrônicos,104.67
6411,Teclado 739,Informática,984.83
6412,Desktop 940,Eletrônicos,904.79
6413,Impressora 387,Informática,279.53
6414,Placa de Vídeo 787,Eletrônicos,272.66
6415,Notebook 911,Informática,992.26
6416,Teclado 720,Eletrônicos,68.81
6417,SSD 139,Informática,531.52
6418,Monitor 911,Eletrônicos,791.33
6419,Roteador 169,Informática,691.2
6420,Impressora 578,Eletrônicos,702.46
6421,Teclado 570,Informática,72.82
6422,Placa de Vídeo 428,Informática,520.02
6423,Impressora 696,Eletrônicos,947.67
6424,Processador 486,Eletrônicos,531.49
6425,Placa de Vídeo 657,Eletrônicos,692.61
6426,Teclado 195,Eletrônicos,518.11
6427,SSD 587,Eletrônicos,669.96
6428,Placa de Vídeo 457,Informática,807.54
6429,Monitor 474,Eletrônicos,519.92
6430,Processador 203,Eletrônicos,996.98
6431,SSD 516,Informática,789.17
6432,Monitor 751,Informática,581.88
6433,Processador 728,Eletrônicos,524.36
6434,SSD 541,Eletrônicos,292.77
6435,Notebook 889,Eletrônicos,382.67
6436,Roteador 573,Informática,775.85
6437,Impressora 255,Informática,697.43
6438,Placa de Vídeo 952,Informática,745.03
6439,Notebook 103,Informática,765.07
6440,Notebook 988,Informática,565.91
6441,Monitor 454,Informática,537.8
6442,Mouse 981,Informática,403.78
6443,Teclado 307,Informática,850.54
6444,Monitor 372,Eletrônicos,567.15
6445,Notebook 160,Eletrônicos,203.1
6446,Desktop 600,Informática,446.25
6447,Impressora 499,Eletrônicos,524.68
6448,Roteador 985,Eletrônicos,322.16
6449,Placa de Vídeo 679,Eletrônicos,928.94
6450,Desktop 575,Informática,454.93
6451,SSD 468,Eletrônicos,762.16
6452,Placa de Vídeo 934,Informática,403.33
6453,Placa de Vídeo 982,Informática,169.05
6454,Mouse 360,Informática,453.82
6455,Notebook 836,Informática,274.81
6456,Mouse 974,Eletrônicos,760.35
6457,Desktop 320,Eletrônicos,209.54
6458,Impressora 621,Informática,919.66
6459,Placa de Vídeo 937,Eletrônicos,441.81
6460,Notebook 497,Eletrônicos,681.55
6461,Notebook 619,Eletrônicos,775.38
6462,SSD 159,Eletrônicos,283.43
6463,Monitor 320,Eletrônicos,974.47
6464,Mouse 704,Informática,666.83
6465,Processador 257,Eletrônicos,581.8
6466,Desktop 511,Informática,951.85
6467,Notebook 327,Informática,632.48
6468,Teclado 269,Eletrônicos,231.82
6469,Monitor 747,Informática,632.28
6470,Teclado 748,Informática,609.72
6471,Placa de Vídeo 172,Informática,102.63
6472,Mouse 555,Informática,336.03
6473,Placa de Vídeo 608,Eletrônicos,248.15
6474,Desktop 155,Eletrônicos,768.2
6475,Teclado 979,Informática,685.91
6476,Placa de Vídeo 472,Eletrônicos,207.65
6477,SSD 311,Eletrônicos,297.84
6478,Processador 578,Informática,871.19
6479,Impressora 524,Eletrônicos,349.2
6480,Roteador 130,Eletrônicos,901.03
6481,Notebook 522,Informática,449.02
6482,Monitor 864,Eletrônicos,382.89
6483,Roteador 412,Eletrônicos,732.77
6484,SSD 868,Eletrônicos,642.08
6485,SSD 751,Eletrônicos,97.93
6486,Notebook 629,Eletrônicos,701.36
6487,Monitor 742,Eletrônicos,625.82
6488,Placa de Vídeo 648,Eletrônicos,687.86
6489,SSD 544,Eletrônicos,69.07
6490,Mouse 968,Eletrônicos,853.1
6491,Impressora 671,Eletrônicos,901.84
6492,Placa de Vídeo 169,Eletrônicos,249.86
6493,Impressora 249,Informática,72.48
6494,SSD 962,Informática,310.76
6495,Mouse 891,Eletrônicos,693.53
6496,Processador 913,Informática,77.06
6497,Mouse 267,Eletrônicos,857.31
6498,Mouse 809,Eletrônicos,768.35
6499,Roteador 526,Informática,155.6
6500,SSD 198,Eletrônicos,545.76
6501,SSD 816,Eletrônicos,704.29
6502,Processador 559,Informática,258.74
6503,Roteador 874,Eletrônicos,660.33
6504,Placa de Vídeo 492,Eletrônicos,197.89
6505,Mouse 149,Eletrônicos,835.48
6506,Processador 561,Eletrônicos,967.81
6507,Mouse 623,Informática,423.87
6508,Mouse 821,Eletrônicos,71.22
6509,Monitor 409,Informática,587.49
6510,Placa de Vídeo 548,Eletrônicos,801.69
6511,Monitor 603,Informática,425.49
6512,Impressora 640,Eletrônicos,653.18
6513,Teclado 166,Eletrônicos,947.04
6514,Roteador 762,Eletrônicos,268.69
6515,Monitor 802,Informática,94.01
6516,Notebook 837,Eletrônicos,842.61
6517,Monitor 258,Informática,175.05
6518,Desktop 693,Informática,683.6
6519,Monitor 569,Informática,80.4
6520,SSD 771,Informática,888.36
6521,Teclado 182,Eletrônicos,883.15
6522,Monitor 484,Eletrônicos,417.01
6523,Notebook 736,Eletrônicos,729.91
6524,Teclado 217,Eletrônicos,825.24
6525,Impressora 991,Informática,759.5
6526,Mouse 513,Eletrônicos,744.32
6527,Notebook 483,Informática,890.05
6528,Processador 764,Informática,793.39
6529,Teclado 818,Eletrônicos,422.25
6530,Placa de Vídeo 403,Informática,457.24
6531,Desktop 164,Informática,373.02
6532,Processador 260,Eletrônicos,62.27
6533,Roteador 488,Eletrônicos,861.51
6534,Processador 209,Eletrônicos,849.29
6535,Impressora 333,Informática,545.53
6536,Desktop 423,Informática,826.01
6537,Processador 490,Eletrônicos,595.19
6538,Impressora 170,Informática,661.38
6539,Placa de Vídeo 976,Informática,626.39
6540,Roteador 615,Eletrônicos,150.57
6541,Processador 127,Informática,268.99
6542,Desktop 231,Informática,125.15
6543,Placa de Vídeo 487,Eletrônicos,839.6
6544,Desktop 792,Informática,850.93
6545,Teclado 371,Informática,753.48
6546,SSD 138,Eletrônicos,847.06
6547,Placa de Vídeo 708,Informática,965.66
6548,Monitor 897,Eletrônicos,457.86
6549,Placa de Vídeo 590,Eletrônicos,434.89
6550,Teclado 512,Informática,824.47
6551,Desktop 822,Eletrônicos,623.46
6552,Teclado 674,Eletrônicos,245.18
6553,SSD 813,Informática,991.66
6554,Teclado 699,Eletrônicos,222.68
6555,Mouse 152,Informática,379.82
6556,SSD 962,Informática,913.1
6557,Monitor 931,Eletrônicos,642.02
6558,Placa de Vídeo 623,Eletrônicos,282.63
6559,Impressora 342,Informática,872.15
6560,SSD 460,Informática,120.15
6561,Roteador 192,Eletrônicos,611.98
6562,Impressora 182,Informática,58.58
6563,Placa de Vídeo 124,Eletrônicos,716.61
6564,SSD 500,Informática,159.8
6565,Teclado 556,Informática,946.54
6566,Placa de Vídeo 229,Eletrônicos,919.57
6567,Desktop 827,Informática,576.52
6568,Roteador 125,Eletrônicos,844.62
6569,Teclado 424,Eletrônicos,764.26
6570,SSD 276,Informática,305.73
6571,Mouse 409,Informática,704.3
6572,Mouse 473,Informática,786.2
6573,Mouse 877,Eletrônicos,528.96
6574,Notebook 644,Informática,213.4
6575,Mouse 568,Eletrônicos,308.37
6576,Mouse 193,Informática,874.16
6577,Notebook 630,Informática,419.8
6578,Teclado 188,Eletrônicos,247.32
6579,Monitor 137,Eletrônicos,708.87
6580,Monitor 614,Eletrônicos,582.64
6581,Processador 688,Eletrônicos,730.5
6582,Desktop 343,Eletrônicos,239.65
6583,SSD 394,Eletrônicos,788.76
6584,Placa de Vídeo 541,Informática,521.49
6585,Desktop 435,Eletrônicos,335.61
6586,Notebook 746,Informática,482.14
6587,Impressora 285,Informática,217.54
6588,Desktop 660,Eletrônicos,811.3
6589,Roteador 310,Informática,324.96
6590,Teclado 450,Eletrônicos,642.13
6591,Placa de Vídeo 709,Informática,679.73
6592,Roteador 771,Eletrônicos,576.46
6593,Placa de Vídeo 501,Informática,575.5
6594,Desktop 267,Informática,463.91
6595,Notebook 974,Informática,320.83
6596,Impressora 827,Informática,499.95
6597,Mouse 598,Informática,95.71
6598,Roteador 398,Informática,76.02
6599,Notebook 203,Informática,819.1
6600,Notebook 998,Eletrônicos,598.89
6601,Placa de Vídeo 188,Eletrônicos,678.44
6602,Mouse 237,Informática,498.71
6603,Roteador 429,Informática,247.56
6604,Teclado 460,Eletrônicos,648.8
6605,Teclado 357,Eletrônicos,430.43
6606,Desktop 127,Eletrônicos,697.29
6607,Notebook 487,Eletrônicos,672.22
6608,Monitor 930,Informática,729.92
6609,Monitor 969,Informática,881.4
6610,Monitor 331,Eletrônicos,647.9
6611,Placa de Vídeo 165,Informática,91.2
6612,Notebook 711,Informática,924.4
6613,Teclado 177,Informática,707.97
6614,Placa de Vídeo 211,Eletrônicos,793.38
6615,Impressora 622,Informática,395.15
6616,Teclado 466,Eletrônicos,900.38
6617,SSD 824,Eletrônicos,425.23
6618,SSD 398,Informática,145.54
6619,Desktop 242,Informática,868.63
6620,Notebook 417,Eletrônicos,200.01
6621,SSD 824,Eletrônicos,251.95
6622,Desktop 488,Eletrônicos,734.45
6623,Placa de Vídeo 562,Eletrônicos,434.53
6624,Teclado 690,Informática,917.37
6625,Placa de Vídeo 797,Eletrônicos,507.51
6626,Desktop 176,Informática,74.75
6627,Monitor 151,Eletrônicos,460.81
6628,Teclado 145,Informática,90.09
6629,SSD 367,Eletrônicos,237.11
6630,Processador 688,Eletrônicos,527.64
6631,Processador 392,Eletrônicos,461.62
6632,Roteador 987,Eletrônicos,481.1
6633,Desktop 126,Eletrônicos,424.96
6634,Monitor 993,Informática,687.44
6635,Teclado 215,Informática,561.36
6636,Monitor 256,Informática,915.53
6637,Impressora 560,Informática,772.81
6638,Mouse 545,Eletrônicos,446.49
6639,Notebook 814,Eletrônicos,210.22
6640,Teclado 646,Informática,859.07
6641,Impressora 272,Eletrônicos,536.52
6642,Teclado 967,Eletrônicos,909.94
6643,Processador 933,Eletrônicos,737.15
6644,Placa de Vídeo 566,Eletrônicos,170.12
6645,Placa de Vídeo 113,Eletrônicos,913.02
6646,SSD 984,Informática,254.98
6647,Teclado 971,Informática,596.55
6648,Monitor 122,Informática,742.98
6649,Placa de Vídeo 583,Eletrônicos,883.35
6650,Teclado 723,Informática,679.79
6651,SSD 763,Eletrônicos,952.57
6652,Impressora 251,Informática,674.6
6653,Mouse 591,Eletrônicos,637.23
6654,Impressora 405,Eletrônicos,218.45
6655,Roteador 446,Eletrônicos,411.74
6656,Placa de Vídeo 259,Eletrônicos,139.37
6657,Teclado 375,Informática,415.17
6658,Teclado 631,Informática,739.92
6659,Processador 804,Eletrônicos,392.93
6660,Mouse 411,Informática,356.9
6661,Processador 283,Informática,744.31
6662,Impressora 216,Eletrônicos,304.44
6663,Desktop 181,Eletrônicos,299.73
6664,Notebook 184,Eletrônicos,615.08
6665,Mouse 923,Informática,563.72
6666,Mouse 352,Eletrônicos,53.65
6667,SSD 290,Eletrônicos,405.97
6668,Placa de Vídeo 890,Informática,717.29
6669,Roteador 507,Eletrônicos,782.01
6670,Notebook 968,Informática,113.26
6671,Notebook 486,Eletrônicos,706.58
6672,Notebook 340,Informática,532.74
6673,Processador 521,Eletrônicos,986.73
6674,Desktop 976,Informática,296.3
6675,Notebook 795,Eletrônicos,141.59
6676,Notebook 156,Informática,855.43
6677,Roteador 888,Eletrônicos,586.41
6678,Roteador 171,Eletrônicos,206.05
6679,Impressora 178,Eletrônicos,724.59
6680,Mouse 220,Eletrônicos,537.49
6681,Processador 501,Informática,160.7
6682,Processador 782,Informática,275.87
6683,Placa de Vídeo 408,Informática,167.08
6684,Impressora 766,Informática,931.89
6685,Roteador 762,Informática,959.13
6686,Desktop 171,Informática,125.88
6687,Impressora 738,Eletrônicos,437.59
6688,Processador 320,Informática,790.94
6689,Monitor 347,Eletrônicos,201.47
6690,Roteador 869,Informática,189.19
6691,Notebook 189,Informática,847.47
6692,Teclado 177,Eletrônicos,293.43
6693,Mouse 154,Informática,887.73
6694,Mouse 517,Eletrônicos,777.78
6695,Impressora 184,Informática,838.77
6696,Impressora 420,Eletrônicos,990.33
6697,Monitor 244,Informática,241.05
6698,Mouse 819,Informática,90.75
6699,SSD 658,Informática,50.68
6700,SSD 921,Eletrônicos,871.31
6701,Impressora 633,Informática,162.9
6702,SSD 679,Eletrônicos,761.02
6703,Monitor 198,Eletrônicos,584.77
6704,Roteador 858,Informática,53.53
6705,Processador 144,Eletrônicos,994.92
6706,Placa de Vídeo 386,Eletrônicos,791.92
6707,Monitor 315,Eletrônicos,900.34
6708,Roteador 843,Informática,960.41
6709,Monitor 332,Informática,741.72
6710,SSD 402,Informática,601.43
6711,Desktop 611,Eletrônicos,511.07
6712,SSD 672,Informática,435.14
6713,Mouse 422,Informática,209.89
6714,Notebook 267,Eletrônicos,339.36
6715,Processador 128,Informática,266.74
6716,Notebook 108,Informática,978.24
6717,Teclado 206,Informática,60.62
6718,Placa de Vídeo 883,Eletrônicos,142.99
6719,Teclado 100,Informática,249.99
6720,Notebook 993,Eletrônicos,798.74
6721,Processador 932,Eletrônicos,244.37
6722,Notebook 758,Eletrônicos,352.6
6723,Impressora 234,Eletrônicos,742.7
6724,Monitor 127,Eletrônicos,352.0
6725,Placa de Vídeo 604,Eletrônicos,926.43
6726,Roteador 951,Informática,616.48
6727,Processador 738,Informática,871.79
6728,SSD 356,Eletrônicos,107.29
6729,Impressora 323,Eletrônicos,491.18
6730,Teclado 299,Informática,768.42
6731,Monitor 916,Informática,407.09
6732,Processador 383,Informática,357.38
6733,Processador 247,Informática,846.15
6734,Monitor 318,Eletrônicos,499.27
6735,Monitor 794,Informática,454.61
6736,Mouse 965,Eletrônicos,887.06
6737,Roteador 568,Informática,754.67
6738,Monitor 835,Informática,137.32
6739,Processador 187,Informática,148.85
6740,Processador 733,Eletrônicos,122.18
6741,Monitor 453,Eletrônicos,241.68
6742,Monitor 349,Eletrônicos,663.81
6743,Roteador 714,Eletrônicos,142.6
6744,Impressora 750,Eletrônicos,738.66
6745,Placa de Vídeo 509,Informática,227.38
6746,Mouse 987,Eletrônicos,693.76
6747,Mouse 131,Eletrônicos,134.59
6748,Monitor 590,Informática,915.49
6749,Mouse 724,Eletrônicos,271.04
6750,Roteador 622,Informática,872.28
6751,Mouse 742,Informática,84.48
6752,Roteador 889,Informática,776.43
6753,Impressora 149,Eletrônicos,767.93
6754,Notebook 418,Informática,467.72
6755,Roteador 321,Eletrônicos,918.64
6756,Mouse 275,Informática,334.51
6757,Mouse 448,Eletrônicos,819.38
6758,Placa de Vídeo 182,Eletrônicos,698.04
6759,Impressora 153,Informática,409.74
6760,Roteador 970,Informática,168.13
6761,Teclado 644,Informática,971.45
6762,Roteador 623,Eletrônicos,807.18
6763,Processador 504,Informática,601.32
6764,Impressora 762,Eletrônicos,255.06
6765,Processador 754,Informática,794.61
6766,Impressora 787,Eletrônicos,379.68
6767,Processador 553,Informática,993.32
6768,Desktop 251,Informática,209.46
6769,Placa de Vídeo 458,Eletrônicos,806.93
6770,Mouse 553,Informática,558.21
6771,Teclado 748,Eletrônicos,820.93
6772,Placa de Vídeo 897,Eletrônicos,867.76
6773,Impressora 946,Eletrônicos,935.81
6774,Placa de Vídeo 199,Eletrônicos,443.69
6775,Impressora 646,Informática,652.41
6776,Monitor 438,Informática,299.53
6777,SSD 986,Informática,814.79
6778,Notebook 651,Informática,195.48
6779,Processador 860,Informática,355.17
6780,Processador 491,Informática,714.62
6781,Mouse 462,Informática,859.74
6782,Notebook 379,Eletrônicos,186.02
6783,SSD 468,Eletrônicos,69.96
6784,Teclado 350,Informática,296.93
6785,Desktop 768,Eletrônicos,60.21
6786,Roteador 618,Informática,144.2
6787,SSD 607,Eletrônicos,207.85
6788,Roteador 375,Informática,66.22
6789,Notebook 539,Eletrônicos,314.28
6790,Processador 998,Eletrônicos,960.58
6791,Impressora 185,Informática,622.94
6792,Desktop 860,Informática,69.81
6793,Placa de Vídeo 219,Eletrônicos,886.87
6794,Teclado 136,Eletrônicos,748.87
6795,Monitor 414,Informática,727.88
6796,Desktop 114,Informática,709.43
6797,Placa de Vídeo 156,Informática,700.53
6798,Placa de Vídeo 653,Eletrônicos,599.2
6799,Processador 191,Eletrônicos,416.92
6800,Desktop 780,Eletrônicos,492.9
6801,Mouse 715,Eletrônicos,248.67
6802,Desktop 661,Eletrônicos,846.45
6803,Placa de Vídeo 906,Informática,374.54
6804,SSD 264,Eletrônicos,268.01
6805,Processador 294,Informática,625.6
6806,Teclado 442,Eletrônicos,183.83
6807,Teclado 331,Informática,647.88
6808,Teclado 265,Informática,342.21
6809,Impressora 564,Eletrônicos,499.18
6810,Impressora 493,Eletrônicos,778.59
6811,Desktop 101,Informática,996.6
6812,Roteador 267,Eletrônicos,442.09
6813,Notebook 978,Informática,236.88
6814,Mouse 871,Eletrônicos,140.41
6815,Teclado 115,Informática,375.82
6816,Placa de Vídeo 191,Eletrônicos,531.54
6817,Desktop 788,Eletrônicos,524.52
6818,Teclado 586,Informática,237.08
6819,SSD 623,Informática,812.05
6820,Placa de Vídeo 998,Informática,295.2
6821,Teclado 756,Informática,795.6
6822,Notebook 463,Informática,171.36
6823,Processador 474,Informática,766.72
6824,Mouse 996,Informática,820.97
6825,Notebook 941,Informática,434.97
6826,Processador 982,Eletrônicos,265.2
6827,SSD 300,Informática,793.37
6828,Roteador 638,Eletrônicos,189.79
6829,Processador 639,Eletrônicos,886.88
6830,Teclado 910,Informática,443.77
6831,Roteador 597,Eletrônicos,482.4
6832,Mouse 563,Eletrônicos,963.26
6833,Processador 294,Eletrônicos,743.38
