id_venda,id_cliente,id_produto,id_vendedor,valor_venda
2628,18086,19919,1069,499.05
2629,4682,14561,14283,738.15
2630,15261,93,4602,853.0
2631,573,10962,8444,81.4
2632,851,3920,5268,651.85
2633,4414,14394,9371,110.52
2634,12091,5663,13834,725.54
2635,18943,3114,16589,798.68
2636,10234,12253,10451,165.86
2637,9178,18437,13848,214.75
2638,5204,6329,17531,336.88
2639,15804,13993,19743,812.19
2640,2216,3150,16182,849.91
2641,9059,4261,15271,811.49
2642,8285,14559,17399,469.42
2643,17678,13314,15668,102.67
2644,19173,13386,13792,446.02
2645,327,10440,2397,115.25
2646,15735,17619,15674,942.37
2647,3415,17648,15709,698.28
2648,7125,5364,16851,762.96
2649,89,6580,16385,386.93
2650,4411,6556,16881,185.78
2651,17465,8783,12806,525.59
2652,16741,7706,19267,301.12
2653,12647,9331,1042,267.32
2654,816,3526,5771,487.73
2655,4755,3480,4581,771.06
2656,8886,12443,15644,746.04
2657,12623,6442,2677,921.13
2658,18636,14655,18364,341.34
2659,8321,6916,19935,374.51
2660,17588,610,1915,738.18
2661,3463,8954,11419,290.24
2662,8703,14395,18053,521.87
2663,18138,10029,4930,160.88
2664,15659,1106,14026,183.06
2665,8013,18817,3630,608.66
2666,3031,9238,9822,485.35
2667,17228,10217,7699,555.45
2668,15978,11606,13216,679.27
2669,7208,5598,12009,534.77
2670,5204,9743,2619,249.08
2671,2045,12124,1099,293.32
2672,5206,12766,16960,770.08
2673,1116,7695,9250,441.21
2674,17699,14122,6684,689.36
2675,7336,10763,7878,171.62
2676,16384,6399,567,726.22
2677,6097,3393,4819,742.44
2678,740,2810,3337,520.78
2679,877,14993,2493,627.43
2680,11466,16132,14607,459.73
2681,16162,8767,19492,423.64
2682,11106,8885,87,96.54
2683,5488,11577,3854,883.09
2684,7815,18777,6828,298.06
2685,4373,3466,6344,533.14
2686,15151,15407,4921,866.92
2687,13652,2689,10795,283.64
2688,3490,12767,13823,712.61
2689,17058,6393,2819,171.31
2690,15921,14549,16375,989.81
2691,19735,11990,13717,684.08
2692,2554,18740,6641,755.06
2693,10153,6616,1393,986.82
2694,1812,7413,381,369.64
2695,14031,17105,12033,204.2
2696,12744,17913,7754,577.03
2697,12463,7839,17479,306.84
2698,5556,1701,11732,643.91
2699,719,14412,17648,83.54
2700,2233,18826,6485,815.89
2701,8159,12181,4615,101.56
2702,6766,18904,9681,146.13
2703,1802,14444,18535,679.04
2704,4059,49,5460,884.12
2705,3505,9687,9230,295.02
2706,1888,8485,2329,839.07
2707,18625,19695,14071,922.24
2708,3756,17702,6620,941.51
2709,11542,8664,13204,316.05
2710,12772,15479,3486,535.17
2711,6311,7635,15726,493.84
2712,7513,11968,18717,744.44
2713,1645,17522,829,757.15
2714,18735,13884,16791,812.46
2715,4071,1696,7109,635.77
2716,2762,5328,18292,531.54
2717,29,6052,8317,616.62
2718,15422,3416,18843,122.0
2719,2494,4239,3443,956.21
2720,13609,11617,8711,352.2
2721,1422,9581,784,249.7
2722,4707,7503,10719,471.47
2723,17382,17788,5567,784.82
2724,13261,1763,15876,155.08
2725,5183,3898,17368,115.34
2726,15644,6200,7141,357.41
2727,11419,7041,7781,360.78
2728,14059,12425,6940,899.01
2729,9902,3096,4071,728.31
2730,86,3564,14625,468.69
2731,11705,5059,17142,107.61
2732,12848,7925,6744,395.96
2733,13706,8368,6792,493.4
2734,3449,1147,4657,444.33
2735,5841,11992,9304,727.78
2736,1489,5695,17895,870.44
2737,1186,12620,16763,362.57
2738,19389,18244,17321,307.09
2739,16736,2271,16875,97.25
2740,17820,9978,7400,126.33
2741,3122,16463,120,518.31
2742,1797,13774,18041,117.8
2743,4055,16060,14191,694.89
2744,6120,16027,14251,179.96
2745,11570,9648,4846,897.03
2746,8789,8764,17391,329.47
2747,15836,6368,4011,717.16
2748,1989,5325,4738,582.5
2749,19051,3133,6268,545.51
2750,17089,7537,4590,680.96
2751,11090,5227,13855,79.8
2752,4328,8432,8207,699.55
2753,10216,11821,7234,756.06
2754,4460,12156,19866,313.86
2755,17347,1559,16626,453.9
2756,16274,17249,17853,197.23
2757,8745,5996,7514,759.17
2758,10528,17364,465,625.4
2759,8013,2118,5744,613.16
2760,6285,16349,16673,442.65
2761,57,13900,14900,779.3
2762,7019,15067,9133,704.06
2763,7971,129,11365,525.96
2764,8508,12865,1889,516.95
2765,11046,16198,19552,623.36
2766,13453,4282,19519,898.96
2767,13738,4137,3838,808.9
2768,9073,16675,15994,131.6
2769,7174,4499,8652,261.95
2770,8282,9962,19789,106.29
2771,16342,3761,4906,755.41
2772,18838,14157,9832,332.91
2773,4412,9985,7803,64.84
2774,4694,12125,4810,566.44
2775,1238,14886,17986,478.53
2776,11347,1756,8291,892.21
2777,3266,11705,12854,358.88
2778,10178,18553,2301,74.29
2779,5703,2412,9183,179.26
2780,6139,17644,13025,268.97
2781,504,7217,16102,293.43
2782,11268,14580,14260,350.44
2783,905,7369,10923,91.8
2784,12938,6882,17320,880.48
2785,19874,3666,19829,931.37
2786,16212,380,17101,198.9
2787,11222,10554,8385,980.95
2788,1389,8677,3790,730.21
2789,5210,1674,18941,705.56
2790,14892,12304,15400,820.84
2791,6049,10155,12897,163.28
2792,15043,14147,2839,832.22
2793,4314,1420,3462,180.29
2794,16520,17402,3193,296.99
2795,1488,2767,15895,761.39
2796,15061,11417,12887,831.4
2797,14876,2764,1552,312.47
2798,609,10511,2929,881.88
2799,6418,7029,7000,283.29
2800,4917,11758,11778,910.33
2801,3342,1935,14783,703.13
2802,19285,17565,19049,599.67
2803,925,17746,14272,711.03
2804,1622,400,7240,777.43
2805,2907,14847,18425,331.92
2806,9581,5023,3378,873.93
2807,11455,13988,5919,237.0
2808,9989,5979,10493,919.9
2809,15587,1413,10970,127.9
2810,10495,2955,11878,627.56
2811,228,8349,16572,730.73
2812,10464,9981,4607,847.88
2813,567,13138,11121,249.7
2814,18252,17212,8497,605.09
2815,14127,17311,14156,146.09
2816,14793,8364,1114,288.08
2817,9346,6981,14368,591.72
2818,16124,9537,7392,441.57
2819,6074,15735,3935,479.91
2820,5400,12184,15741,513.06
2821,8160,17107,14212,568.54
2822,8731,3007,5611,723.29
2823,6001,11850,13228,181.8
2824,14791,19420,4542,94.98
2825,5082,44,5556,543.48
2826,8434,1195,13185,142.65
2827,18981,779,10913,379.04
2828,1609,11202,17977,836.55
2829,16465,894,12690,529.43
2830,15301,8721,12676,528.51
2831,2330,556,12611,235.26
2832,11365,4013,174,932.71
2833,10208,19271,15036,739.96
2834,4384,15784,7259,535.75
2835,19403,13917,6338,649.75
2836,8100,12638,567,214.87
2837,3410,12454,1803,307.66
2838,12261,18276,9288,781.78
2839,6577,4988,17232,621.97
2840,10368,16931,13144,728.19
2841,4658,9572,19562,200.96
2842,225,14863,19091,426.77
2843,17749,13715,19761,893.22
2844,208,19949,18122,960.92
2845,15969,232,11827,263.04
2846,12778,19007,1568,970.35
2847,6105,2584,3514,499.24
2848,7784,17426,8705,946.09
2849,11476,9925,10636,663.14
2850,14222,13459,10245,730.89
2851,6615,10062,18606,670.91
2852,1784,3356,1507,608.78
2853,3683,1732,8476,181.24
2854,2006,7653,2300,668.26
2855,13435,7675,14851,403.14
2856,15895,8818,18325,542.0
2857,6386,2207,1603,858.07
2858,16743,16924,17378,638.45
2859,1841,6115,16922,273.2
2860,16537,1078,14672,343.32
2861,14563,10959,6878,803.92
2862,5644,6318,16371,53.72
2863,15301,11830,2973,449.57
2864,1728,3954,14454,728.42
2865,607,11457,8619,509.2
2866,3845,4924,9193,725.68
2867,7036,16493,10857,896.49
2868,19103,13225,11594,668.42
2869,6630,6707,1849,551.58
2870,14816,12833,2620,599.96
2871,4019,6186,18086,765.84
2872,18672,15187,19549,748.16
2873,14929,18226,17176,328.29
2874,11333,12094,1635,851.93
2875,17602,9069,1863,56.51
2876,7098,12652,14924,383.52
2877,11084,2527,1342,913.16
2878,17876,19647,9524,928.42
2879,8080,14765,12137,163.47
2880,13121,3317,3106,991.21
2881,4110,5471,12522,337.66
2882,18860,328,4546,743.07
2883,3522,8980,5349,300.37
2884,12902,5822,17622,535.44
2885,10112,7831,475,227.6
2886,18930,12002,13818,165.23
2887,7328,19601,14672,263.82
2888,334,18399,16957,713.97
2889,3646,841,3919,857.83
2890,10084,7388,2677,511.24
2891,8959,11097,19098,765.52
2892,4290,2954,5215,655.31
2893,9703,16213,99,951.79
2894,11361,10224,8855,443.11
2895,12577,15700,3286,801.16
2896,3982,13088,15799,151.1
2897,822,6997,16413,357.41
2898,879,4801,10209,741.56
2899,10785,8039,6584,602.59
2900,10214,12350,2385,339.53
2901,17670,8387,4206,770.04
2902,4512,14746,13499,816.61
2903,7407,16390,4547,809.38
2904,14260,12408,12142,752.58
2905,7491,6762,2444,837.22
2906,5069,15200,5688,532.35
2907,16097,5698,7338,85.72
2908,14551,8351,3351,534.14
2909,10551,6706,11936,85.21
2910,18565,8563,19762,421.56
2911,18452,17045,6554,860.56
2912,15017,19213,2292,872.49
2913,15029,7238,440,393.06
2914,9957,805,2027,627.1
2915,9373,8180,11168,482.56
2916,19725,14917,3953,560.47
2917,9740,4712,13420,236.12
2918,13199,5325,16042,406.08
2919,10251,15861,6824,417.99
2920,13043,19192,5330,149.27
2921,9802,11885,13094,125.11
2922,8123,1368,18727,846.92
2923,8203,12186,3606,634.97
2924,19845,12403,11360,848.64
2925,10377,10880,7718,796.69
2926,19296,7693,3985,312.72
2927,5039,9922,9358,957.65
2928,3995,15145,11823,965.73
2929,16501,1956,19240,996.76
2930,11538,15452,394,417.48
2931,9728,6684,15883,593.8
2932,11703,11645,12926,222.79
2933,5910,13253,4926,176.33
2934,7965,17184,14857,365.89
2935,16994,14277,16002,118.79
2936,8943,11686,10318,301.14
2937,19765,18477,12758,227.55
2938,16664,18079,16432,368.9
2939,16728,16354,1111,561.36
2940,3919,17327,7728,411.21
2941,3962,12429,16907,990.64
2942,9840,13272,11723,323.57
2943,5884,14418,15846,378.77
2944,6663,18177,6291,540.71
2945,13792,4349,17795,289.57
2946,13849,4477,9847,95.06
2947,1255,11692,10116,669.7
2948,3728,10041,9,418.52
2949,6611,19993,14637,119.77
2950,2585,8373,9544,409.05
2951,1965,17377,12288,907.45
2952,15052,8847,2706,133.01
2953,15400,19563,13087,873.41
2954,19120,5542,13143,685.68
2955,7846,2395,2986,286.81
2956,5359,12372,9145,823.16
2957,14396,11876,19109,911.5
2958,6785,5698,11720,802.63
2959,3503,5912,734,596.27
2960,3073,12922,18821,971.33
2961,19508,13353,3655,201.84
2962,9941,12251,17695,192.03
2963,9882,1383,12829,101.1
2964,18521,15385,16579,893.27
2965,8936,7579,18460,632.93
2966,13248,5135,9723,179.99
2967,11211,1379,19746,614.06
2968,14388,17074,15003,669.33
2969,6675,1356,6086,358.12
2970,885,17101,19543,862.61
2971,15495,6188,13129,691.02
2972,14281,676,7464,635.76
2973,453,14488,4203,139.1
2974,11470,368,11782,920.69
2975,17967,5763,16691,722.4
2976,6385,12837,11812,130.19
2977,3755,13079,16918,185.42
2978,9451,2700,2695,913.29
2979,8355,9140,9097,62.54
2980,11052,19600,12070,960.32
2981,4784,3443,8523,479.58
2982,19290,10137,12954,389.9
2983,8793,8419,10680,398.59
2984,2497,15668,18882,233.78
2985,6621,5551,11614,958.5
2986,14572,12231,5978,750.41
2987,9641,12345,12198,967.69
2988,17322,16193,14889,616.0
2989,9729,12506,4379,872.54
2990,19397,6475,16071,244.89
2991,610,10253,2391,870.83
2992,17114,6027,17902,179.91
2993,12198,9235,6431,250.96
2994,15112,8594,10896,834.96
2995,15923,7261,13509,345.68
2996,5814,8513,18398,280.12
2997,5497,14432,10218,306.22
2998,10952,12298,14346,271.81
2999,8214,19580,9151,371.57
3000,7394,9206,12495,582.63
3001,5800,3246,9921,86.33
3002,5369,783,17819,440.52
3003,2514,17362,9243,736.45
3004,15770,19036,11667,793.47
3005,15508,13228,8684,384.28
3006,9199,9969,5403,402.14
3007,7771,6144,1943,72.78
3008,1707,5761,5136,999.9
3009,19534,10966,10527,238.28
3010,19625,11062,10838,898.57
3011,8017,14845,18876,798.77
3012,14352,1574,9024,98.15
3013,11661,14392,1136,253.35
3014,18150,17295,18567,296.12
3015,8682,5886,16538,409.2
3016,16321,12860,15783,326.87
3017,5807,9016,17132,913.48
3018,3844,5384,14735,315.35
3019,10037,2807,15494,481.18
3020,14352,9103,14812,889.59
3021,12674,17927,18795,834.87
3022,9370,16344,3475,627.57
3023,17718,16495,6904,53.44
3024,9991,4577,845,722.72
3025,3536,6800,16945,226.05
3026,17419,8743,15253,797.82
3027,19645,2118,10066,805.0
3028,18542,13182,4297,738.51
3029,16974,17088,11344,394.61
3030,14086,4533,10079,174.79
3031,2182,2815,11359,524.4
3032,12949,8510,9520,630.17
3033,9978,4346,4447,696.98
3034,4097,7985,12870,535.79
3035,16247,18098,17164,214.44
3036,1697,4317,12686,735.67
3037,8779,301,4354,517.17
3038,15917,19561,18479,598.09
3039,4557,8262,11628,246.34
3040,9580,18235,19906,69.71
3041,18449,13765,740,794.01
3042,13392,6615,508,245.81
3043,10134,3526,10419,654.86
3044,14113,1323,699,719.55
3045,7316,1133,2953,773.69
3046,2095,16568,3028,700.69
3047,4496,10021,7557,139.77
3048,14796,19957,18875,657.75
3049,5120,5379,12135,721.7
3050,12143,9827,16895,637.78
3051,14463,10365,1520,638.61
3052,18158,17200,18526,369.32
3053,12951,16502,17670,378.41
3054,5579,3270,8966,83.06
3055,8890,3236,3716,894.63
3056,3422,19223,340,746.65
3057,4173,8828,347,722.28
3058,10391,19117,6883,124.95
3059,16864,13793,19961,412.41
3060,16685,12889,13515,73.2
3061,18184,810,10901,388.86
3062,18092,1783,16871,712.69
3063,8545,3070,1122,949.23
3064,10,16520,7057,130.97
3065,15620,6574,7191,777.98
3066,19187,9835,19353,937.68
3067,18919,12186,13307,631.42
3068,14321,4698,4745,752.57
3069,3370,2655,18630,289.86
3070,12528,9081,16754,227.17
3071,11109,5642,1253,835.61
3072,18674,18142,19288,675.73
3073,1246,9372,19687,351.2
3074,6930,13220,15441,508.09
3075,95,17224,17327,864.2
3076,5299,17754,7045,822.42
3077,5556,7782,53,985.83
3078,18688,13211,18682,550.6
3079,9663,14442,15307,628.99
3080,11608,6184,13718,908.18
3081,13213,11180,16692,964.21
3082,13166,19697,15085,497.24
3083,10855,2980,10398,569.22
3084,10083,8742,1366,513.92
3085,16908,14272,6402,80.69
3086,11424,5296,2485,729.15
3087,4381,11676,5966,922.33
3088,2532,18231,11791,132.59
3089,4540,12134,19365,365.12
3090,2972,12158,13731,691.06
3091,16450,18249,5046,222.55
3092,10728,19663,10232,955.75
3093,2587,4444,3973,271.5
3094,3229,1921,8999,393.39
3095,16765,8311,2807,841.32
3096,17112,19943,3427,634.83
3097,1501,18304,14880,299.78
3098,482,15803,15833,424.52
3099,3328,4061,14948,715.43
3100,13163,13791,17344,582.69
3101,4048,18287,12515,84.09
3102,3002,16281,3867,897.74
3103,7522,188,18239,542.86
3104,12049,18581,15952,148.57
3105,1696,5195,5896,539.26
3106,944,15016,4213,272.63
3107,8485,5053,2118,736.72
3108,12506,9989,15340,250.44
3109,14961,7589,11398,512.14
3110,2978,13812,4969,988.06
3111,9207,14670,16582,326.53
3112,6839,6754,1480,415.43
3113,5565,9079,13085,480.41
3114,2483,11247,11638,795.2
3115,17181,907,3477,573.73
3116,13067,10189,13298,302.38
3117,6311,4156,16482,970.1
3118,190,17964,9849,646.42
3119,11997,18730,16321,104.31
3120,5682,6131,11629,910.72
3121,28,6690,8446,682.26
3122,19266,5279,7601,858.27
3123,430,12544,11592,942.88
3124,12220,1395,7699,92.18
3125,14931,2405,2323,606.33
3126,18081,11933,3790,158.98
3127,19082,209,3204,864.82
3128,6466,7703,13817,631.69
3129,7814,14279,10601,336.24
3130,2702,19022,19838,414.63
3131,15840,11545,2553,742.75
3132,18575,1271,2548,591.29
3133,7323,3364,10289,243.31
3134,10436,3770,19179,204.31
3135,10635,5743,19022,521.15
3136,11865,12608,109,591.94
3137,14568,9966,9417,797.57
3138,524,11375,17169,642.72
3139,4872,3265,2436,694.33
3140,1767,11769,19793,293.04
3141,7714,11033,7553,597.58
3142,14177,8003,11586,70.09
3143,16769,17257,14117,230.19
3144,9440,13533,12396,406.32
3145,3798,262,18682,310.0
3146,8100,1060,1296,195.27
3147,6839,6828,4778,418.67
3148,7246,13107,5907,622.53
3149,7601,951,16016,405.15
3150,12281,32,3383,293.26
3151,19792,14049,16095,310.33
3152,18825,6924,8096,621.33
3153,8556,19744,2040,714.68
3154,3725,19292,19643,444.49
3155,7516,14728,8199,151.82
3156,17511,17858,6276,566.3
3157,10612,9762,6454,714.56
3158,15818,2003,6049,930.44
3159,16502,6829,12747,899.1
3160,25,3184,664,178.08
3161,5007,19284,18738,439.94
3162,12711,126,14580,193.15
3163,18666,1712,14991,817.44
3164,4768,7922,15210,288.48
3165,12751,18169,12520,647.8
3166,4247,991,5695,579.03
3167,17971,10462,8429,707.92
3168,1046,6702,4896,818.26
3169,11393,5956,14427,808.16
3170,6336,18095,15384,159.54
3171,12517,16130,9513,602.39
3172,954,7661,16485,843.59
3173,8079,8376,8576,513.64
3174,14860,18429,16015,728.5
3175,5371,17891,575,367.99
3176,1056,9653,12680,482.25
3177,6039,8118,9287,98.95
3178,5152,885,12129,393.6
3179,11494,16243,12819,71.35
3180,17808,1543,3570,414.39
3181,12699,18635,18630,259.99
3182,6972,19762,17295,518.66
3183,6728,14039,17681,933.85
3184,17712,14675,323,84.7
3185,6277,9792,17766,283.8
3186,6663,10896,3289,847.17
3187,1091,14562,10281,373.52
3188,1667,11258,9403,763.13
3189,2657,14945,5196,701.9
3190,11774,3460,2902,604.34
3191,8804,13448,4913,327.09
3192,4033,16613,5051,677.07
3193,1122,18378,19426,147.25
3194,16595,9827,16573,218.32
3195,8750,14130,1668,64.57
3196,10425,18040,4781,937.55
3197,51,2883,6996,131.46
3198,7992,6763,15035,331.83
3199,7807,5231,14436,531.18
3200,7859,12470,10534,58.84
3201,11845,11159,4492,318.09
3202,202,13854,9865,426.38
3203,18266,13560,917,922.15
3204,19742,6383,16970,554.61
3205,12181,17881,6761,432.72
3206,17660,807,3253,583.56
3207,14438,6936,10363,946.07
3208,12375,99,8894,170.87
3209,15449,16797,4224,533.9
3210,16297,2329,2035,363.87
3211,15802,6644,9228,290.68
3212,14607,17456,14729,253.91
3213,19897,12149,13207,665.43
3214,5827,4552,13359,176.16
3215,10725,8722,18139,959.31
3216,17002,349,6045,856.57
3217,18867,12913,17285,399.16
3218,5686,3873,18915,211.55
3219,15811,5572,7622,296.43
3220,8334,6491,5652,128.22
3221,2725,17363,18115,413.27
3222,11798,3336,13442,301.77
3223,1772,17560,17579,666.27
3224,18513,5449,12811,669.76
3225,2136,1653,2722,108.29
3226,18215,3158,14420,111.06
3227,6142,5076,9617,917.32
3228,1179,2872,467,633.64
3229,19573,12946,1464,455.79
3230,19852,9052,13025,89.12
3231,1326,15966,16602,114.78
3232,2353,15584,19071,944.87
3233,59,9173,15782,108.45
3234,1020,12288,13942,970.8
3235,11642,17454,5796,712.74
3236,431,1092,12948,492.87
3237,13582,10918,16208,448.6
3238,17017,3948,2408,900.09
3239,6461,7619,14356,814.19
3240,1048,17515,12737,482.67
3241,7620,7982,5125,782.77
3242,13350,16449,11440,764.75
3243,16923,9514,12026,916.18
3244,5711,18114,9421,989.57
3245,2347,4194,2857,597.19
3246,10744,5094,6652,192.05
3247,118,4555,15945,537.98
3248,14383,16185,5833,607.83
3249,19361,16176,19975,853.47
3250,12437,8941,13769,660.9
3251,3619,15785,11507,937.11
3252,2278,6533,613,601.18
3253,16284,3081,11215,467.55
3254,14515,130,17539,216.41
3255,14042,18115,17367,104.8
3256,13098,4032,2269,818.78
3257,19033,1703,70,160.99
3258,16326,17988,4335,588.26
3259,2375,5614,10151,925.43
3260,1571,13699,1840,341.7
3261,16362,10771,17283,204.5
3262,1152,15473,14714,629.97
3263,18102,19579,17797,777.06
3264,17848,16962,16952,300.44
3265,2690,5946,11909,400.24
3266,3988,4974,8127,431.32
3267,1473,10498,140,251.54
3268,19307,5166,12788,595.26
3269,6148,9002,2407,379.65
3270,7327,7675,11216,984.85
3271,16554,3060,823,430.4
3272,13725,17730,6009,421.57
3273,2974,16194,10400,95.67
3274,525,17952,7897,301.85
3275,18678,2924,6591,357.8
3276,19992,12260,14399,510.68
3277,214,5834,7427,160.73
3278,8760,19690,16986,859.52
3279,2384,6942,14701,192.7
3280,233,17702,15593,149.72
3281,18723,11771,17028,249.76
3282,19028,17807,3500,560.65
3283,6080,12359,4156,650.6
3284,1517,18548,4546,499.36
3285,13741,4307,17147,209.85
3286,12158,14473,13128,459.02
3287,10842,4235,13813,785.34
3288,5655,12972,5106,471.14
3289,7091,287,18199,555.65
