data_id,data,dia_semana,mes,ano
5208,2019-02-17,Sunday,February,2019
5209,2022-02-22,Tuesday,February,2022
5210,2021-09-23,Thursday,September,2021
5211,2020-12-28,Monday,December,2020
5212,2022-07-04,Monday,July,2022
5213,2019-08-29,Thursday,August,2019
5214,2020-11-08,Sunday,November,2020
5215,2021-10-30,Saturday,October,2021
5216,2021-08-06,Friday,August,2021
5217,2020-06-06,Saturday,June,2020
5218,2020-08-31,Monday,August,2020
5219,2018-11-07,Wednesday,November,2018
5220,2023-05-03,Wednesday,May,2023
5221,2023-08-17,Thursday,August,2023
5222,2018-10-11,Thursday,October,2018
5223,2019-12-15,Sunday,December,2019
5224,2021-05-05,Wednesday,May,2021
5225,2018-10-25,Thursday,October,2018
5226,2020-08-09,Sunday,August,2020
5227,2022-07-03,Sunday,July,2022
5228,2022-09-14,Wednesday,September,2022
5229,2019-03-12,Tuesday,March,2019
5230,2020-03-05,Thursday,March,2020
5231,2021-08-07,Saturday,August,2021
5232,2019-02-11,Monday,February,2019
5233,2018-11-17,Saturday,November,2018
5234,2023-05-22,Monday,May,2023
5235,2020-11-08,Sunday,November,2020
5236,2022-11-16,Wednesday,November,2022
5237,2020-08-05,Wednesday,August,2020
5238,2023-03-04,Saturday,March,2023
5239,2021-10-30,Saturday,October,2021
5240,2019-08-17,Saturday,August,2019
5241,2020-11-30,Monday,November,2020
5242,2021-09-04,Saturday,September,2021
5243,2021-10-18,Monday,October,2021
5244,2020-07-04,Saturday,July,2020
5245,2020-06-07,Sunday,June,2020
5246,2019-02-22,Friday,February,2019
5247,2022-03-06,Sunday,March,2022
5248,2023-02-06,Monday,February,2023
5249,2020-05-11,Monday,May,2020
5250,2018-11-30,Friday,November,2018
5251,2022-08-12,Friday,August,2022
5252,2022-06-28,Tuesday,June,2022
5253,2020-11-13,Friday,November,2020
5254,2021-05-02,Sunday,May,2021
5255,2022-07-16,Saturday,July,2022
5256,2021-07-28,Wednesday,July,2021
5257,2023-04-24,Monday,April,2023
5258,2019-10-01,Tuesday,October,2019
5259,2018-11-03,Saturday,November,2018
5260,2018-10-22,Monday,October,2018
5261,2020-06-27,Saturday,June,2020
5262,2021-04-30,Friday,April,2021
5263,2022-11-26,Saturday,November,2022
5264,2021-06-08,Tuesday,June,2021
5265,2021-02-08,Monday,February,2021
5266,2020-08-18,Tuesday,August,2020
5267,2022-07-08,Friday,July,2022
5268,2023-05-21,Sunday,May,2023
5269,2019-10-01,Tuesday,October,2019
5270,2019-08-05,Monday,August,2019
5271,2021-08-31,Tuesday,August,2021
5272,2021-05-04,Tuesday,May,2021
5273,2021-08-30,Monday,August,2021
5274,2022-07-30,Saturday,July,2022
5275,2022-12-28,Wednesday,December,2022
5276,2019-05-02,Thursday,May,2019
5277,2020-08-06,Thursday,August,2020
5278,2022-06-29,Wednesday,June,2022
5279,2018-09-02,Sunday,September,2018
5280,2019-02-20,Wednesday,February,2019
5281,2021-12-12,Sunday,December,2021
5282,2019-07-14,Sunday,July,2019
5283,2019-01-20,Sunday,January,2019
5284,2018-09-01,Saturday,September,2018
5285,2022-05-25,Wednesday,May,2022
5286,2018-11-18,Sunday,November,2018
5287,2019-03-09,Saturday,March,2019
5288,2019-06-14,Friday,June,2019
5289,2022-04-24,Sunday,April,2022
5290,2019-10-25,Friday,October,2019
5291,2023-05-17,Wednesday,May,2023
5292,2023-05-16,Tuesday,May,2023
5293,2020-05-01,Friday,May,2020
5294,2022-08-09,Tuesday,August,2022
5295,2021-01-24,Sunday,January,2021
5296,2022-07-04,Monday,July,2022
5297,2021-09-05,Sunday,September,2021
5298,2020-02-28,Friday,February,2020
5299,2023-05-09,Tuesday,May,2023
5300,2018-09-26,Wednesday,September,2018
5301,2019-01-27,Sunday,January,2019
5302,2022-04-06,Wednesday,April,2022
5303,2022-12-29,Thursday,December,2022
5304,2021-01-30,Saturday,January,2021
5305,2019-09-02,Monday,September,2019
5306,2023-06-25,Sunday,June,2023
5307,2022-10-21,Friday,October,2022
5308,2018-11-23,Friday,November,2018
5309,2023-02-10,Friday,February,2023
5310,2019-06-15,Saturday,June,2019
5311,2019-01-02,Wednesday,January,2019
5312,2021-09-05,Sunday,September,2021
5313,2018-09-14,Friday,September,2018
5314,2022-06-21,Tuesday,June,2022
5315,2022-01-12,Wednesday,January,2022
5316,2020-01-17,Friday,January,2020
5317,2022-12-07,Wednesday,December,2022
5318,2018-12-22,Saturday,December,2018
5319,2022-02-25,Friday,February,2022
5320,2023-06-03,Saturday,June,2023
5321,2019-02-26,Tuesday,February,2019
5322,2022-05-23,Monday,May,2022
5323,2023-03-01,Wednesday,March,2023
5324,2022-07-19,Tuesday,July,2022
5325,2022-02-20,Sunday,February,2022
5326,2020-07-29,Wednesday,July,2020
5327,2019-03-16,Saturday,March,2019
5328,2019-01-11,Friday,January,2019
5329,2023-07-20,Thursday,July,2023
5330,2021-06-04,Friday,June,2021
5331,2023-05-08,Monday,May,2023
5332,2023-07-19,Wednesday,July,2023
5333,2021-10-26,Tuesday,October,2021
5334,2022-03-03,Thursday,March,2022
5335,2020-11-02,Monday,November,2020
5336,2023-06-22,Thursday,June,2023
5337,2022-09-18,Sunday,September,2022
5338,2023-02-25,Saturday,February,2023
5339,2021-03-17,Wednesday,March,2021
5340,2019-04-02,Tuesday,April,2019
5341,2022-07-08,Friday,July,2022
5342,2020-03-02,Monday,March,2020
5343,2020-10-07,Wednesday,October,2020
5344,2020-03-06,Friday,March,2020
5345,2020-06-16,Tuesday,June,2020
5346,2019-08-02,Friday,August,2019
5347,2022-03-30,Wednesday,March,2022
5348,2019-09-01,Sunday,September,2019
5349,2019-10-15,Tuesday,October,2019
5350,2020-06-05,Friday,June,2020
5351,2023-05-07,Sunday,May,2023
5352,2022-11-15,Tuesday,November,2022
5353,2023-07-09,Sunday,July,2023
5354,2020-09-10,Thursday,September,2020
5355,2020-04-01,Wednesday,April,2020
5356,2023-03-14,Tuesday,March,2023
5357,2022-12-27,Tuesday,December,2022
5358,2022-03-05,Saturday,March,2022
5359,2022-08-09,Tuesday,August,2022
5360,2020-08-03,Monday,August,2020
5361,2021-02-01,Monday,February,2021
5362,2019-03-13,Wednesday,March,2019
5363,2019-07-17,Wednesday,July,2019
5364,2020-10-06,Tuesday,October,2020
5365,2018-10-07,Sunday,October,2018
5366,2023-06-20,Tuesday,June,2023
5367,2022-08-03,Wednesday,August,2022
5368,2019-12-23,Monday,December,2019
5369,2022-09-17,Saturday,September,2022
5370,2023-04-02,Sunday,April,2023
5371,2019-04-06,Saturday,April,2019
5372,2020-04-16,Thursday,April,2020
5373,2021-04-28,Wednesday,April,2021
5374,2020-04-20,Monday,April,2020
5375,2018-11-06,Tuesday,November,2018
5376,2021-09-06,Monday,September,2021
5377,2022-09-26,Monday,September,2022
5378,2022-02-27,Sunday,February,2022
5379,2021-03-25,Thursday,March,2021
5380,2019-03-29,Friday,March,2019
5381,2020-11-23,Monday,November,2020
5382,2022-04-16,Saturday,April,2022
5383,2022-03-12,Saturday,March,2022
5384,2020-08-13,Thursday,August,2020
5385,2020-11-19,Thursday,November,2020
5386,2021-07-02,Friday,July,2021
5387,2020-08-19,Wednesday,August,2020
5388,2022-05-11,Wednesday,May,2022
5389,2022-03-20,Sunday,March,2022
5390,2020-12-15,Tuesday,December,2020
5391,2022-01-26,Wednesday,January,2022
5392,2020-01-25,Saturday,January,2020
5393,2019-04-07,Sunday,April,2019
5394,2020-07-11,Saturday,July,2020
5395,2019-10-13,Sunday,October,2019
5396,2019-06-05,Wednesday,June,2019
5397,2019-11-26,Tuesday,November,2019
5398,2019-05-13,Monday,May,2019
5399,2021-11-06,Saturday,November,2021
5400,2021-09-11,Saturday,September,2021
5401,2018-12-17,Monday,December,2018
5402,2019-11-04,Monday,November,2019
5403,2020-11-27,Friday,November,2020
5404,2021-01-03,Sunday,January,2021
5405,2021-05-10,Monday,May,2021
5406,2023-05-05,Friday,May,2023
5407,2019-12-20,Friday,December,2019
5408,2022-04-18,Monday,April,2022
5409,2022-07-30,Saturday,July,2022
5410,2022-03-01,Tuesday,March,2022
5411,2022-05-14,Saturday,May,2022
5412,2022-03-03,Thursday,March,2022
5413,2020-01-01,Wednesday,January,2020
5414,2022-07-15,Friday,July,2022
5415,2020-06-14,Sunday,June,2020
5416,2020-05-09,Saturday,May,2020
5417,2019-07-24,Wednesday,July,2019
5418,2019-10-16,Wednesday,October,2019
5419,2021-11-14,Sunday,November,2021
5420,2021-01-15,Friday,January,2021
5421,2020-11-29,Sunday,November,2020
5422,2021-08-27,Friday,August,2021
5423,2020-04-09,Thursday,April,2020
5424,2019-06-13,Thursday,June,2019
5425,2021-04-18,Sunday,April,2021
5426,2021-01-05,Tuesday,January,2021
5427,2022-02-11,Friday,February,2022
5428,2020-06-02,Tuesday,June,2020
5429,2020-07-31,Friday,July,2020
5430,2022-09-05,Monday,September,2022
5431,2023-04-19,Wednesday,April,2023
5432,2021-03-01,Monday,March,2021
5433,2023-01-12,Thursday,January,2023
5434,2018-10-25,Thursday,October,2018
5435,2020-02-24,Monday,February,2020
5436,2023-01-28,Saturday,January,2023
5437,2021-11-01,Monday,November,2021
5438,2022-12-26,Monday,December,2022
5439,2022-02-01,Tuesday,February,2022
5440,2020-04-24,Friday,April,2020
5441,2018-09-26,Wednesday,September,2018
5442,2021-02-22,Monday,February,2021
5443,2020-06-20,Saturday,June,2020
5444,2022-01-11,Tuesday,January,2022
5445,2023-06-01,Thursday,June,2023
5446,2023-03-15,Wednesday,March,2023
5447,2022-08-20,Saturday,August,2022
5448,2022-10-04,Tuesday,October,2022
5449,2019-10-26,Saturday,October,2019
5450,2022-03-06,Sunday,March,2022
5451,2021-10-25,Monday,October,2021
5452,2022-01-07,Friday,January,2022
5453,2018-12-06,Thursday,December,2018
5454,2019-11-12,Tuesday,November,2019
5455,2019-09-11,Wednesday,September,2019
5456,2019-02-09,Saturday,February,2019
5457,2020-03-28,Saturday,March,2020
5458,2018-12-20,Thursday,December,2018
5459,2020-12-20,Sunday,December,2020
5460,2019-03-25,Monday,March,2019
5461,2020-02-19,Wednesday,February,2020
5462,2019-03-21,Thursday,March,2019
5463,2021-09-30,Thursday,September,2021
5464,2021-08-23,Monday,August,2021
5465,2021-11-23,Tuesday,November,2021
5466,2021-08-26,Thursday,August,2021
5467,2021-12-19,Sunday,December,2021
5468,2018-10-22,Monday,October,2018
5469,2021-03-09,Tuesday,March,2021
5470,2020-10-12,Monday,October,2020
5471,2019-05-23,Thursday,May,2019
5472,2021-10-27,Wednesday,October,2021
5473,2022-04-25,Monday,April,2022
5474,2019-04-21,Sunday,April,2019
5475,2023-06-27,Tuesday,June,2023
5476,2021-01-06,Wednesday,January,2021
5477,2019-02-27,Wednesday,February,2019
5478,2021-11-09,Tuesday,November,2021
5479,2019-02-28,Thursday,February,2019
5480,2020-04-05,Sunday,April,2020
5481,2021-02-02,Tuesday,February,2021
5482,2019-06-04,Tuesday,June,2019
5483,2022-10-19,Wednesday,October,2022
5484,2022-07-28,Thursday,July,2022
5485,2019-01-16,Wednesday,January,2019
5486,2023-02-06,Monday,February,2023
5487,2019-03-28,Thursday,March,2019
5488,2021-02-24,Wednesday,February,2021
5489,2020-12-24,Thursday,December,2020
5490,2023-03-20,Monday,March,2023
5491,2019-02-09,Saturday,February,2019
5492,2020-02-26,Wednesday,February,2020
5493,2019-11-18,Monday,November,2019
5494,2022-07-15,Friday,July,2022
5495,2022-05-03,Tuesday,May,2022
5496,2020-06-03,Wednesday,June,2020
5497,2022-07-19,Tuesday,July,2022
5498,2021-03-29,Monday,March,2021
5499,2021-07-03,Saturday,July,2021
5500,2021-01-16,Saturday,January,2021
5501,2020-03-19,Thursday,March,2020
5502,2022-04-03,Sunday,April,2022
5503,2021-08-05,Thursday,August,2021
5504,2022-04-01,Friday,April,2022
5505,2021-06-08,Tuesday,June,2021
5506,2023-07-31,Monday,July,2023
5507,2021-03-30,Tuesday,March,2021
5508,2021-10-03,Sunday,October,2021
5509,2018-09-07,Friday,September,2018
5510,2022-11-12,Saturday,November,2022
5511,2021-10-24,Sunday,October,2021
5512,2020-08-11,Tuesday,August,2020
5513,2020-09-10,Thursday,September,2020
5514,2022-08-11,Thursday,August,2022
5515,2022-08-12,Friday,August,2022
5516,2018-10-01,Monday,October,2018
5517,2021-05-15,Saturday,May,2021
5518,2019-01-06,Sunday,January,2019
5519,2019-02-18,Monday,February,2019
5520,2021-09-14,Tuesday,September,2021
5521,2022-10-11,Tuesday,October,2022
5522,2018-09-28,Friday,September,2018
5523,2019-10-20,Sunday,October,2019
5524,2023-05-20,Saturday,May,2023
5525,2021-02-15,Monday,February,2021
5526,2021-02-03,Wednesday,February,2021
5527,2020-06-16,Tuesday,June,2020
5528,2020-02-15,Saturday,February,2020
5529,2022-09-17,Saturday,September,2022
5530,2022-09-22,Thursday,September,2022
5531,2021-11-10,Wednesday,November,2021
5532,2021-03-08,Monday,March,2021
5533,2020-03-13,Friday,March,2020
5534,2019-09-02,Monday,September,2019
5535,2020-01-09,Thursday,January,2020
5536,2019-05-23,Thursday,May,2019
5537,2021-10-19,Tuesday,October,2021
5538,2022-01-06,Thursday,January,2022
5539,2021-09-10,Friday,September,2021
5540,2018-12-27,Thursday,December,2018
5541,2023-01-15,Sunday,January,2023
5542,2020-09-21,Monday,September,2020
5543,2021-05-25,Tuesday,May,2021
5544,2021-03-08,Monday,March,2021
5545,2022-10-13,Thursday,October,2022
5546,2020-03-21,Saturday,March,2020
5547,2019-04-25,Thursday,April,2019
5548,2019-01-26,Saturday,January,2019
5549,2020-12-02,Wednesday,December,2020
5550,2019-04-23,Tuesday,April,2019
5551,2019-02-13,Wednesday,February,2019
5552,2020-06-15,Monday,June,2020
5553,2023-04-28,Friday,April,2023
5554,2019-11-27,Wednesday,November,2019
5555,2019-04-30,Tuesday,April,2019
5556,2023-05-02,Tuesday,May,2023
5557,2021-07-13,Tuesday,July,2021
5558,2019-10-04,Friday,October,2019
5559,2023-06-14,Wednesday,June,2023
5560,2018-11-26,Monday,November,2018
5561,2020-12-03,Thursday,December,2020
5562,2021-01-13,Wednesday,January,2021
5563,2023-07-13,Thursday,July,2023
5564,2019-04-16,Tuesday,April,2019
5565,2023-05-20,Saturday,May,2023
5566,2021-06-19,Saturday,June,2021
5567,2022-03-14,Monday,March,2022
5568,2020-02-12,Wednesday,February,2020
5569,2021-06-17,Thursday,June,2021
5570,2023-07-31,Monday,July,2023
5571,2020-08-14,Friday,August,2020
5572,2019-04-11,Thursday,April,2019
5573,2021-11-26,Friday,November,2021
5574,2019-04-21,Sunday,April,2019
5575,2019-12-07,Saturday,December,2019
5576,2022-07-28,Thursday,July,2022
5577,2023-06-09,Friday,June,2023
5578,2019-01-14,Monday,January,2019
5579,2021-06-10,Thursday,June,2021
5580,2020-12-12,Saturday,December,2020
5581,2020-11-16,Monday,November,2020
5582,2019-06-17,Monday,June,2019
5583,2023-01-30,Monday,January,2023
5584,2022-10-22,Saturday,October,2022
5585,2020-02-21,Friday,February,2020
5586,2018-12-16,Sunday,December,2018
5587,2020-12-13,Sunday,December,2020
5588,2023-05-05,Friday,May,2023
5589,2021-08-04,Wednesday,August,2021
5590,2022-06-20,Monday,June,2022
5591,2020-01-01,Wednesday,January,2020
5592,2022-11-14,Monday,November,2022
5593,2022-06-13,Monday,June,2022
5594,2023-02-16,Thursday,February,2023
5595,2020-08-31,Monday,August,2020
5596,2023-03-31,Friday,March,2023
5597,2020-03-09,Monday,March,2020
5598,2022-11-22,Tuesday,November,2022
5599,2020-08-28,Friday,August,2020
5600,2022-06-26,Sunday,June,2022
5601,2020-01-26,Sunday,January,2020
5602,2019-12-20,Friday,December,2019
5603,2021-10-19,Tuesday,October,2021
5604,2018-10-06,Saturday,October,2018
5605,2020-03-27,Friday,March,2020
5606,2023-06-24,Saturday,June,2023
5607,2019-06-17,Monday,June,2019
5608,2021-07-05,Monday,July,2021
5609,2022-03-19,Saturday,March,2022
5610,2020-11-10,Tuesday,November,2020
5611,2023-06-15,Thursday,June,2023
5612,2020-01-22,Wednesday,January,2020
5613,2020-06-13,Saturday,June,2020
5614,2019-01-17,Thursday,January,2019
5615,2023-04-07,Friday,April,2023
5616,2021-10-24,Sunday,October,2021
5617,2020-01-02,Thursday,January,2020
5618,2020-05-17,Sunday,May,2020
5619,2019-11-14,Thursday,November,2019
5620,2019-11-23,Saturday,November,2019
5621,2021-09-30,Thursday,September,2021
5622,2020-11-29,Sunday,November,2020
5623,2020-11-06,Friday,November,2020
5624,2019-01-24,Thursday,January,2019
5625,2022-05-30,Monday,May,2022
5626,2018-10-19,Friday,October,2018
5627,2019-07-02,Tuesday,July,2019
5628,2023-03-01,Wednesday,March,2023
5629,2022-02-10,Thursday,February,2022
5630,2019-10-18,Friday,October,2019
5631,2022-10-05,Wednesday,October,2022
5632,2021-05-11,Tuesday,May,2021
5633,2022-08-05,Friday,August,2022
5634,2021-05-19,Wednesday,May,2021
5635,2019-02-17,Sunday,February,2019
5636,2020-05-28,Thursday,May,2020
5637,2020-07-27,Monday,July,2020
5638,2019-10-04,Friday,October,2019
5639,2021-01-29,Friday,January,2021
5640,2019-05-04,Saturday,May,2019
5641,2019-04-13,Saturday,April,2019
5642,2023-01-22,Sunday,January,2023
5643,2019-07-16,Tuesday,July,2019
5644,2019-03-13,Wednesday,March,2019
5645,2020-01-01,Wednesday,January,2020
5646,2021-04-19,Monday,April,2021
5647,2022-08-05,Friday,August,2022
5648,2022-03-05,Saturday,March,2022
5649,2023-02-23,Thursday,February,2023
5650,2019-01-18,Friday,January,2019
5651,2023-01-12,Thursday,January,2023
5652,2020-10-07,Wednesday,October,2020
5653,2021-08-01,Sunday,August,2021
5654,2022-03-20,Sunday,March,2022
5655,2021-05-13,Thursday,May,2021
5656,2020-03-19,Thursday,March,2020
5657,2019-10-11,Friday,October,2019
5658,2021-01-19,Tuesday,January,2021
5659,2022-08-06,Saturday,August,2022
5660,2021-06-01,Tuesday,June,2021
5661,2023-07-18,Tuesday,July,2023
5662,2021-10-15,Friday,October,2021
5663,2019-06-30,Sunday,June,2019
5664,2023-04-26,Wednesday,April,2023
5665,2019-07-26,Friday,July,2019
5666,2021-12-12,Sunday,December,2021
5667,2021-05-05,Wednesday,May,2021
5668,2022-05-09,Monday,May,2022
5669,2021-10-19,Tuesday,October,2021
5670,2023-04-13,Thursday,April,2023
5671,2020-04-11,Saturday,April,2020
5672,2021-03-20,Saturday,March,2021
5673,2020-03-17,Tuesday,March,2020
5674,2020-12-13,Sunday,December,2020
5675,2019-12-10,Tuesday,December,2019
5676,2018-12-22,Saturday,December,2018
5677,2021-01-03,Sunday,January,2021
5678,2021-06-10,Thursday,June,2021
5679,2023-03-08,Wednesday,March,2023
5680,2019-04-14,Sunday,April,2019
5681,2019-02-19,Tuesday,February,2019
5682,2019-11-21,Thursday,November,2019
5683,2019-11-13,Wednesday,November,2019
5684,2021-07-09,Friday,July,2021
5685,2021-03-05,Friday,March,2021
5686,2021-11-10,Wednesday,November,2021
5687,2021-02-09,Tuesday,February,2021
5688,2022-11-16,Wednesday,November,2022
5689,2021-04-08,Thursday,April,2021
5690,2019-03-22,Friday,March,2019
5691,2021-04-17,Saturday,April,2021
5692,2020-12-04,Friday,December,2020
5693,2019-03-23,Saturday,March,2019
5694,2019-06-16,Sunday,June,2019
5695,2023-03-02,Thursday,March,2023
5696,2021-08-20,Friday,August,2021
5697,2022-07-23,Saturday,July,2022
5698,2021-09-06,Monday,September,2021
5699,2022-12-31,Saturday,December,2022
5700,2018-10-15,Monday,October,2018
5701,2020-12-13,Sunday,December,2020
5702,2019-12-14,Saturday,December,2019
5703,2019-03-08,Friday,March,2019
5704,2021-12-17,Friday,December,2021
5705,2021-03-13,Saturday,March,2021
5706,2021-09-26,Sunday,September,2021
5707,2019-01-18,Friday,January,2019
5708,2022-11-26,Saturday,November,2022
5709,2021-08-12,Thursday,August,2021
5710,2020-12-03,Thursday,December,2020
5711,2019-10-06,Sunday,October,2019
5712,2023-02-21,Tuesday,February,2023
5713,2021-12-04,Saturday,December,2021
5714,2018-08-30,Thursday,August,2018
5715,2021-04-22,Thursday,April,2021
5716,2021-10-11,Monday,October,2021
5717,2019-06-21,Friday,June,2019
5718,2019-07-01,Monday,July,2019
